_NAME_	COMMUNAL
v000446	0.7805650189
v000643	1.3499788607
v000339	1.4291315912
v000727	1.5603434014
v000369	1.6934643861
v000579	1.6974909433
v000462	1.6986601449
v000675	1.7013885496
v000611	1.7082960515
v000706	1.7854821604
v000512	1.9257554279
v000450	1.934493362
v000644	1.9559828087
v000681	1.9559828087
v000658	1.9559828087
v000694	1.9559828087
v000635	1.9559828087
v000623	1.9730547919
v000607	1.9774334018
v000631	1.9782323934
v000621	2.0151017335
v000601	2.0230339635
v000688	2.0287545118
v000539	2.0338664647
v000648	2.0556302034
v000710	2.0661281142
v000702	2.0668810516
v000368	2.0772035835
v000653	2.0823286847
v000602	2.0823286847
v000285	2.0828659197
v000597	2.08798819
v000561	2.094347376
v000550	2.1095457533
v000696	2.1318404684
v000460	2.1330914215
v000577	2.1361821588
v000649	2.1371460016
v000350	2.1567821953
v000683	2.1605530327
v000691	2.1894279531
v000586	2.2121165418
v000665	2.2283813514
v000562	2.2339641636
v000254	2.239460535
v000528	2.2506822397
v000672	2.2603803049
v000587	2.260610321
v000484	2.2609213786
v000721	2.2649327211
v000414	2.2673827329
v000594	2.2793492465
v000663	2.2828109227
v000494	2.2941289666
v000583	2.298370347
v000532	2.3019912488
v000325	2.3154731746
v000431	2.3205987996
v000686	2.3212967462
v000707	2.3263872531
v000638	2.3276659723
v000544	2.3283158861
v000698	2.3386667744
v000521	2.3453108752
v000338	2.3461891085
v000676	2.3486830033
v000473	2.3520074191
v000669	2.3566803484
v000403	2.357098904
v000605	2.3732628393
v000563	2.3735626834
v000476	2.3735626834
v000619	2.3788922175
v000549	2.3839293308
v000615	2.3924448614
v000466	2.3975937007
v000545	2.4018464366
v000671	2.4024550547
v000299	2.4053761029
v000708	2.4506658829
v000666	2.455415419
v000367	2.4695916588
v000354	2.469652852
v000556	2.475785954
v000434	2.4815051058
v000419	2.4928572267
v000501	2.4962456007
v000720	2.4987820801
v000274	2.5049346673
v000459	2.5221503212
v000360	2.5324539918
v000474	2.5333724645
v000590	2.5334568744
v000388	2.533986263
v000277	2.5352302814
v000511	2.5608401974
v000409	2.5659866983
v000625	2.5693954217
v000697	2.5722593338
v000267	2.5762076716
v000436	2.5789700525
v000715	2.5796735402
v000564	2.5870060976
v000656	2.5889965169
v000567	2.5920362646
v000682	2.5921796627
v000386	2.613352939
v000555	2.6145465841
v000486	2.627247615
v000591	2.6485456639
v000542	2.6542515306
v000430	2.6582600117
v000307	2.6645042207
v000381	2.6727091093
v000704	2.6745481896
v000639	2.6788716574
v000659	2.6868902876
v000366	2.6870387435
v000617	2.6948730417
v000259	2.6986013882
v000246	2.7064892667
v000531	2.7166729107
v000341	2.7168132794
v000383	2.7289302181
v000112	2.740160447
