created_at	author_id	username	tweet_url	text
2022-11-25 20:53:11+00:00	1587172706306473989	Luciane32890118	https://twitter.com/Luciane32890118/status/1596245639452823552	@leandroruschel Não, pois nossos direitos foram ceifadas pelo meliante de toga, Alexandre de Moraes! E a nossa Constituição rasgada, pisada e cuspida por ele! #exoneracaoeprisaoparaAlexandredemoraes #SupremoÉoPovo  #NaoAoComunismo  #liberdade #glo
2022-11-25 16:27:19+00:00	820617853	deqqlugar	https://twitter.com/deqqlugar/status/1596178731516600326	Retroceder, jamais! #Eleicoes2022 #BrazilWasStolen #foracomunistas #ForaPT #Liberdade #Democracia #Supremoeopovo url
2022-11-24 01:38:07+00:00	1151289025694699521	Erikalrb86	https://twitter.com/Erikalrb86/status/1595592569072877568	A dit^dura da toga continua...  #cpiabusodeautoridade e #cpidatoga #cpilavatogajá #cpilavatoga #supremoéopovo #stfvergonhanacional #foralula #lula #lulaladrao #sosbrasil  #bolsonaro  #brasil🇧🇷 #brazil #politica #injustiça #liberdade #corrupção url
2022-11-23 01:42:46+00:00	4128607853	RaphaelRossiter	https://twitter.com/RaphaelRossiter/status/1595231350885388288	Queremos respostas, queremos  transparências dos fatos. Chega de segredos. #audienciapublica #TSE #STF #brazilwasstollen #direitoconstitucional #LiberdadeDeExpressao #PovoNasRuas #GLO #bracoforte #SupremoÉoPovo 🇧🇷 url
2022-11-23 01:37:28+00:00	4128607853	RaphaelRossiter	https://twitter.com/RaphaelRossiter/status/1595230016480186368	@estadaoverifica @TSEjusbr Queremos respostas, queremos  transparências dos fatos. Chega de segredos... #audienciapublica #TSE #STF #brazilwasstollen #direitoconstitucional #LiberdadeDeExpressao #PovoNasRuas #SupremoÉoPovo 🇧🇷
2022-11-23 01:36:17+00:00	4128607853	RaphaelRossiter	https://twitter.com/RaphaelRossiter/status/1595229720437719040	@TSEjusbr Queremos respostas, queremos  transparências dos fatos. Chega de segredos. #audienciapublica #brazilwasstollen #direitoconstitucional #LiberdadeDeExpressao #PovoNasRuas #SupremoÉoPovo
2022-11-23 01:35:39+00:00	4128607853	RaphaelRossiter	https://twitter.com/RaphaelRossiter/status/1595229559120691202	@TSEjusbr Queremos respostas, queremos  transparências dos fatos. Chega de segredos. #audienciapublica #brazilwasstollen #direitoconstitucional #LiberdadeDeExpressao #PovoNasRuas #SupremoÉoPovo 🇧🇷💪🏻
2022-11-22 23:39:54+00:00	82615753	catiasakae	https://twitter.com/catiasakae/status/1595200428056223745	"""Pior que a corrupção generalizada, será o dia em que eles roubarem também nossa liberdade, propriedade privada e esperança!"" 🚨 PR Jair Bolsonaro  #DeusPatriaFamiliaLiberdade  #SupremoEoPovo  #ditaduradetoga  #Brazilwasstolen #VemProQuartel  #Liberdadenaoseganhasetoma #SOSFFAA url"
2022-11-22 23:25:39+00:00	487531902	6Jedson	https://twitter.com/6Jedson/status/1595196844446982144	"@senadorhumberto Sério msm que vc quer falar dessa tornozeleira? Logo vcs que tem o maior partido ©orrupto do país que por sinal pode ser chamado de  ""maior qu@drilh@ do país ou carinhosamente pt "". #SOSFFAA #SOSBrazil #brazilwasstollen #SupremoÉoPovo #urnaseletronicas #liberdade"
2022-11-22 22:26:02+00:00	167533064	lilianduquevas	https://twitter.com/lilianduquevas/status/1595181840712843266	O brasileiro patriota tem servido um banquete para o mundo: As cenas mais lindas jamais vistas!  Povo diferenciado!  #Pátrialivre #Brasil #Brazil  #povonasruas #novembro22 #soberaniapopular #supremoéopovo  #liberdadedeexpressão  #Brasilcontracorrupcao url
2022-11-22 15:47:30+00:00	1584581183094013954	sonara_menezes	https://twitter.com/sonara_menezes/status/1595081545169375233	#SupremoÉoPovo 🇧🇷Com a costa brasileira totalmente congestionada, caminhoneiros mostram ao mundo a força do povo brasileiro unido contra os abusos da suprema Corte. #brasil #LIBERDADE #OLadraoNaoSobeARampa #SOSFORCASARMADAS url
